,venue,Team,Opposition,Over Number,Ball Number,current_run,run_rate,wickets_left,runs_till_5_over,score
6416,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,6,178.0,9.368421052631579,6.0,58.0,195.0
6418,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,1,184.0,9.600000000000001,6.0,58.0,195.0
6419,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,2,186.0,9.620689655172413,6.0,58.0,195.0
6420,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,3,188.0,9.641025641025642,6.0,58.0,195.0
6421,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,4,192.0,9.76271186440678,6.0,58.0,195.0
6422,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,5,194.0,9.781512605042018,6.0,58.0,195.0
6423,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,6,195.0,9.75,5.0,58.0,195.0
6424,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,5,1,44.0,8.516129032258064,10.0,44.0,200.0
6425,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,5,2,50.0,9.375,10.0,44.0,200.0
6426,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,5,3,51.0,9.272727272727273,10.0,44.0,200.0
6427,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,5,4,52.0,9.176470588235293,10.0,44.0,200.0
6428,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,5,5,56.0,9.600000000000001,10.0,44.0,200.0
6429,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,5,6,57.0,9.5,10.0,44.0,200.0
6430,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,6,1,58.0,9.405405405405405,10.0,44.0,200.0
6431,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,6,2,58.0,9.157894736842106,9.0,44.0,200.0
6432,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,6,3,58.0,8.923076923076923,9.0,44.0,200.0
6433,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,6,4,59.0,8.850000000000001,9.0,44.0,200.0
6434,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,6,5,60.0,8.78048780487805,9.0,44.0,200.0
6435,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,6,6,61.0,8.714285714285714,9.0,44.0,200.0
6436,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,7,1,62.0,8.651162790697674,9.0,44.0,200.0
6437,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,7,2,62.0,8.454545454545455,8.0,44.0,200.0
6438,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,7,3,63.0,8.399999999999999,8.0,44.0,200.0
6439,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,7,4,64.0,8.347826086956522,8.0,44.0,200.0
6440,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,7,5,65.0,8.297872340425533,8.0,44.0,200.0
6441,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,7,6,69.0,8.625,8.0,44.0,200.0
6443,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,8,1,70.0,8.571428571428571,8.0,44.0,200.0
6444,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,8,2,70.0,8.399999999999999,8.0,44.0,200.0
6445,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,8,3,70.0,8.235294117647058,8.0,44.0,200.0
6446,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,8,4,71.0,8.192307692307693,8.0,44.0,200.0
6447,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,8,5,72.0,8.150943396226415,8.0,44.0,200.0
6448,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,8,6,74.0,8.222222222222223,8.0,44.0,200.0
6449,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,9,1,75.0,8.181818181818182,8.0,44.0,200.0
6450,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,9,2,75.0,8.035714285714285,8.0,44.0,200.0
6451,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,9,3,77.0,8.105263157894736,8.0,44.0,200.0
6452,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,9,4,81.0,8.379310344827587,8.0,44.0,200.0
6453,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,9,5,82.0,8.338983050847459,8.0,44.0,200.0
6454,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,9,6,84.0,8.399999999999999,8.0,44.0,200.0
6455,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,10,1,88.0,8.655737704918034,8.0,44.0,200.0
6456,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,10,2,92.0,8.903225806451612,8.0,44.0,200.0
6457,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,10,3,92.0,8.761904761904761,8.0,44.0,200.0
6458,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,10,4,93.0,8.71875,8.0,44.0,200.0
6459,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,10,5,97.0,8.953846153846154,8.0,44.0,200.0
6460,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,10,6,101.0,9.181818181818182,8.0,44.0,200.0
6461,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,11,1,102.0,9.134328358208954,8.0,44.0,200.0
6462,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,11,2,103.0,9.088235294117647,8.0,44.0,200.0
6463,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,11,3,104.0,9.043478260869566,8.0,44.0,200.0
6464,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,11,4,104.0,8.914285714285715,8.0,44.0,200.0
6465,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,11,5,110.0,9.295774647887324,8.0,44.0,200.0
6466,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,11,6,111.0,9.25,8.0,44.0,200.0
6467,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,12,1,115.0,9.45205479452055,8.0,44.0,200.0
6468,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,12,2,119.0,9.64864864864865,8.0,44.0,200.0
6469,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,12,3,120.0,9.600000000000001,8.0,44.0,200.0
6470,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,12,4,126.0,9.947368421052632,8.0,44.0,200.0
6471,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,12,5,127.0,9.896103896103895,8.0,44.0,200.0
6472,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,12,6,128.0,9.846153846153847,8.0,44.0,200.0
6474,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,13,1,131.0,9.949367088607595,8.0,44.0,200.0
6475,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,13,2,133.0,9.975000000000001,8.0,44.0,200.0
6476,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,13,3,133.0,9.851851851851851,8.0,44.0,200.0
6477,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,13,4,133.0,9.731707317073171,7.0,44.0,200.0
6478,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,13,5,133.0,9.6144578313253,7.0,44.0,200.0
6479,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,13,6,134.0,9.571428571428573,7.0,44.0,200.0
6480,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,14,1,135.0,9.529411764705882,7.0,44.0,200.0
6481,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,14,2,136.0,9.488372093023255,7.0,44.0,200.0
6482,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,14,3,140.0,9.655172413793103,7.0,44.0,200.0
6483,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,14,4,140.0,9.545454545454545,6.0,44.0,200.0
6484,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,14,5,141.0,9.50561797752809,6.0,44.0,200.0
6485,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,14,6,142.0,9.466666666666667,6.0,44.0,200.0
6486,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,15,1,146.0,9.626373626373628,6.0,44.0,200.0
6487,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,15,2,146.0,9.521739130434781,5.0,44.0,200.0
6488,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,15,3,147.0,9.483870967741936,5.0,44.0,200.0
6489,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,15,4,148.0,9.446808510638299,5.0,44.0,200.0
6490,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,15,5,148.0,9.347368421052632,5.0,44.0,200.0
6491,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,15,6,149.0,9.3125,5.0,44.0,200.0
6492,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,16,1,153.0,9.463917525773196,5.0,44.0,200.0
6493,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,16,2,159.0,9.73469387755102,5.0,44.0,200.0
6494,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,16,3,159.0,9.636363636363637,4.0,44.0,200.0
6495,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,16,4,160.0,9.600000000000001,4.0,44.0,200.0
6496,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,16,5,164.0,9.742574257425744,4.0,44.0,200.0
6497,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,16,6,170.0,10.0,4.0,44.0,200.0
6498,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,17,1,174.0,10.135922330097086,4.0,44.0,200.0
6499,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,17,2,174.0,10.038461538461538,4.0,44.0,200.0
6500,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,17,3,175.0,10.0,4.0,44.0,200.0
6501,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,17,4,177.0,10.018867924528301,4.0,44.0,200.0
6502,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,17,5,178.0,9.981308411214954,4.0,44.0,200.0
6503,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,17,6,179.0,9.944444444444445,4.0,44.0,200.0
6505,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,1,181.0,9.963302752293579,4.0,44.0,200.0
6506,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,2,182.0,9.927272727272728,4.0,44.0,200.0
6507,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,3,188.0,10.162162162162161,4.0,44.0,200.0
6508,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,4,188.0,10.071428571428571,4.0,44.0,200.0
6509,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,5,189.0,10.035398230088495,4.0,44.0,200.0
6510,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,18,6,193.0,10.157894736842104,4.0,44.0,200.0
6511,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,1,193.0,10.069565217391304,4.0,44.0,200.0
6512,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,2,194.0,10.034482758620689,4.0,44.0,200.0
6513,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,3,195.0,10.0,4.0,44.0,200.0
6514,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,4,199.0,10.118644067796609,4.0,44.0,200.0
6515,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,5,199.0,10.033613445378151,3.0,44.0,200.0
6516,"Gaddafi Stadium, Lahore",Lahore Qalandars,Islamabad United,19,6,200.0,10.0,3.0,44.0,200.0
6517,"National Stadium, Karachi",Islamabad United,Karachi Kings,5,1,37.0,7.161290322580646,10.0,37.0,177.0
6518,"National Stadium, Karachi",Islamabad United,Karachi Kings,5,2,41.0,7.6875,10.0,37.0,177.0
6519,"National Stadium, Karachi",Islamabad United,Karachi Kings,5,3,47.0,8.545454545454547,10.0,37.0,177.0
6520,"National Stadium, Karachi",Islamabad United,Karachi Kings,5,4,48.0,8.470588235294118,10.0,37.0,177.0
6521,"National Stadium, Karachi",Islamabad United,Karachi Kings,5,5,52.0,8.914285714285715,10.0,37.0,177.0
6522,"National Stadium, Karachi",Islamabad United,Karachi Kings,5,6,53.0,8.833333333333334,10.0,37.0,177.0
6523,"National Stadium, Karachi",Islamabad United,Karachi Kings,6,1,54.0,8.756756756756756,10.0,37.0,177.0
6524,"National Stadium, Karachi",Islamabad United,Karachi Kings,6,2,55.0,8.68421052631579,10.0,37.0,177.0
6525,"National Stadium, Karachi",Islamabad United,Karachi Kings,6,3,59.0,9.076923076923077,10.0,37.0,177.0
6526,"National Stadium, Karachi",Islamabad United,Karachi Kings,6,4,63.0,9.45,10.0,37.0,177.0
6527,"National Stadium, Karachi",Islamabad United,Karachi Kings,6,5,63.0,9.21951219512195,10.0,37.0,177.0
6528,"National Stadium, Karachi",Islamabad United,Karachi Kings,6,6,64.0,9.142857142857142,10.0,37.0,177.0
6529,"National Stadium, Karachi",Islamabad United,Karachi Kings,7,1,65.0,9.069767441860465,10.0,37.0,177.0
6530,"National Stadium, Karachi",Islamabad United,Karachi Kings,7,2,66.0,9.0,10.0,37.0,177.0
6531,"National Stadium, Karachi",Islamabad United,Karachi Kings,7,3,66.0,8.799999999999999,9.0,37.0,177.0
6532,"National Stadium, Karachi",Islamabad United,Karachi Kings,7,4,67.0,8.73913043478261,9.0,37.0,177.0
6533,"National Stadium, Karachi",Islamabad United,Karachi Kings,7,5,68.0,8.680851063829788,9.0,37.0,177.0
6534,"National Stadium, Karachi",Islamabad United,Karachi Kings,7,6,69.0,8.625,9.0,37.0,177.0
6535,"National Stadium, Karachi",Islamabad United,Karachi Kings,8,1,70.0,8.571428571428571,9.0,37.0,177.0
6536,"National Stadium, Karachi",Islamabad United,Karachi Kings,8,2,71.0,8.52,9.0,37.0,177.0
6537,"National Stadium, Karachi",Islamabad United,Karachi Kings,8,3,72.0,8.470588235294118,9.0,37.0,177.0
6538,"National Stadium, Karachi",Islamabad United,Karachi Kings,8,4,72.0,8.307692307692307,9.0,37.0,177.0
6539,"National Stadium, Karachi",Islamabad United,Karachi Kings,8,5,74.0,8.377358490566037,9.0,37.0,177.0
6540,"National Stadium, Karachi",Islamabad United,Karachi Kings,8,6,75.0,8.333333333333332,9.0,37.0,177.0
6541,"National Stadium, Karachi",Islamabad United,Karachi Kings,9,1,75.0,8.181818181818182,8.0,37.0,177.0
6542,"National Stadium, Karachi",Islamabad United,Karachi Kings,9,2,76.0,8.142857142857142,8.0,37.0,177.0
6543,"National Stadium, Karachi",Islamabad United,Karachi Kings,9,3,77.0,8.105263157894736,8.0,37.0,177.0
6544,"National Stadium, Karachi",Islamabad United,Karachi Kings,9,4,81.0,8.379310344827587,8.0,37.0,177.0
6545,"National Stadium, Karachi",Islamabad United,Karachi Kings,9,5,82.0,8.338983050847459,8.0,37.0,177.0
6546,"National Stadium, Karachi",Islamabad United,Karachi Kings,9,6,83.0,8.3,8.0,37.0,177.0
6547,"National Stadium, Karachi",Islamabad United,Karachi Kings,10,1,84.0,8.262295081967213,8.0,37.0,177.0
6548,"National Stadium, Karachi",Islamabad United,Karachi Kings,10,2,85.0,8.225806451612902,8.0,37.0,177.0
6549,"National Stadium, Karachi",Islamabad United,Karachi Kings,10,3,86.0,8.19047619047619,8.0,37.0,177.0
6550,"National Stadium, Karachi",Islamabad United,Karachi Kings,10,4,87.0,8.15625,8.0,37.0,177.0
6551,"National Stadium, Karachi",Islamabad United,Karachi Kings,10,5,87.0,8.03076923076923,8.0,37.0,177.0
6552,"National Stadium, Karachi",Islamabad United,Karachi Kings,10,6,87.0,7.909090909090908,8.0,37.0,177.0
6553,"National Stadium, Karachi",Islamabad United,Karachi Kings,11,1,88.0,7.880597014925373,8.0,37.0,177.0
6554,"National Stadium, Karachi",Islamabad United,Karachi Kings,11,2,89.0,7.852941176470589,8.0,37.0,177.0
6555,"National Stadium, Karachi",Islamabad United,Karachi Kings,11,3,89.0,7.739130434782608,8.0,37.0,177.0
6556,"National Stadium, Karachi",Islamabad United,Karachi Kings,11,4,90.0,7.714285714285715,8.0,37.0,177.0
6557,"National Stadium, Karachi",Islamabad United,Karachi Kings,11,5,91.0,7.690140845070423,8.0,37.0,177.0
6558,"National Stadium, Karachi",Islamabad United,Karachi Kings,11,6,95.0,7.916666666666666,8.0,37.0,177.0
6559,"National Stadium, Karachi",Islamabad United,Karachi Kings,12,1,96.0,7.890410958904109,8.0,37.0,177.0
6560,"National Stadium, Karachi",Islamabad United,Karachi Kings,12,2,97.0,7.864864864864865,8.0,37.0,177.0
6561,"National Stadium, Karachi",Islamabad United,Karachi Kings,12,3,97.0,7.76,8.0,37.0,177.0
6562,"National Stadium, Karachi",Islamabad United,Karachi Kings,12,4,97.0,7.657894736842106,8.0,37.0,177.0
6563,"National Stadium, Karachi",Islamabad United,Karachi Kings,12,5,98.0,7.636363636363637,8.0,37.0,177.0
6564,"National Stadium, Karachi",Islamabad United,Karachi Kings,12,6,99.0,7.615384615384615,8.0,37.0,177.0
6565,"National Stadium, Karachi",Islamabad United,Karachi Kings,13,1,101.0,7.670886075949367,8.0,37.0,177.0
6566,"National Stadium, Karachi",Islamabad United,Karachi Kings,13,2,102.0,7.6499999999999995,8.0,37.0,177.0
6567,"National Stadium, Karachi",Islamabad United,Karachi Kings,13,3,103.0,7.62962962962963,8.0,37.0,177.0
6568,"National Stadium, Karachi",Islamabad United,Karachi Kings,13,4,105.0,7.682926829268293,8.0,37.0,177.0
6569,"National Stadium, Karachi",Islamabad United,Karachi Kings,13,5,106.0,7.662650602409638,8.0,37.0,177.0
6570,"National Stadium, Karachi",Islamabad United,Karachi Kings,13,6,110.0,7.857142857142858,8.0,37.0,177.0
6572,"National Stadium, Karachi",Islamabad United,Karachi Kings,14,1,117.0,8.258823529411764,8.0,37.0,177.0
6573,"National Stadium, Karachi",Islamabad United,Karachi Kings,14,2,118.0,8.232558139534884,8.0,37.0,177.0
6574,"National Stadium, Karachi",Islamabad United,Karachi Kings,14,3,124.0,8.551724137931036,8.0,37.0,177.0
6575,"National Stadium, Karachi",Islamabad United,Karachi Kings,14,4,125.0,8.522727272727273,8.0,37.0,177.0
6576,"National Stadium, Karachi",Islamabad United,Karachi Kings,14,5,129.0,8.696629213483146,8.0,37.0,177.0
6577,"National Stadium, Karachi",Islamabad United,Karachi Kings,14,6,130.0,8.666666666666666,8.0,37.0,177.0
6578,"National Stadium, Karachi",Islamabad United,Karachi Kings,15,1,130.0,8.571428571428571,7.0,37.0,177.0
6579,"National Stadium, Karachi",Islamabad United,Karachi Kings,15,2,131.0,8.543478260869566,7.0,37.0,177.0
6580,"National Stadium, Karachi",Islamabad United,Karachi Kings,15,3,132.0,8.516129032258064,7.0,37.0,177.0
6581,"National Stadium, Karachi",Islamabad United,Karachi Kings,15,4,133.0,8.48936170212766,7.0,37.0,177.0
6582,"National Stadium, Karachi",Islamabad United,Karachi Kings,15,5,134.0,8.463157894736842,7.0,37.0,177.0
6583,"National Stadium, Karachi",Islamabad United,Karachi Kings,15,6,135.0,8.4375,7.0,37.0,177.0
6584,"National Stadium, Karachi",Islamabad United,Karachi Kings,16,1,135.0,8.350515463917525,7.0,37.0,177.0
6585,"National Stadium, Karachi",Islamabad United,Karachi Kings,16,2,136.0,8.326530612244898,7.0,37.0,177.0
6586,"National Stadium, Karachi",Islamabad United,Karachi Kings,16,3,142.0,8.606060606060606,7.0,37.0,177.0
6587,"National Stadium, Karachi",Islamabad United,Karachi Kings,16,4,143.0,8.58,7.0,37.0,177.0
6588,"National Stadium, Karachi",Islamabad United,Karachi Kings,16,5,144.0,8.554455445544555,7.0,37.0,177.0
6589,"National Stadium, Karachi",Islamabad United,Karachi Kings,16,6,145.0,8.529411764705882,7.0,37.0,177.0
6590,"National Stadium, Karachi",Islamabad United,Karachi Kings,17,1,146.0,8.504854368932039,7.0,37.0,177.0
6591,"National Stadium, Karachi",Islamabad United,Karachi Kings,17,2,146.0,8.423076923076923,6.0,37.0,177.0
6592,"National Stadium, Karachi",Islamabad United,Karachi Kings,17,3,148.0,8.457142857142857,6.0,37.0,177.0
6593,"National Stadium, Karachi",Islamabad United,Karachi Kings,17,4,149.0,8.433962264150944,6.0,37.0,177.0
6594,"National Stadium, Karachi",Islamabad United,Karachi Kings,17,5,150.0,8.411214953271028,6.0,37.0,177.0
6595,"National Stadium, Karachi",Islamabad United,Karachi Kings,17,6,151.0,8.38888888888889,6.0,37.0,177.0
6598,"National Stadium, Karachi",Islamabad United,Karachi Kings,18,1,152.0,8.36697247706422,5.0,37.0,177.0
6599,"National Stadium, Karachi",Islamabad United,Karachi Kings,18,2,156.0,8.50909090909091,5.0,37.0,177.0
6600,"National Stadium, Karachi",Islamabad United,Karachi Kings,18,3,157.0,8.486486486486486,5.0,37.0,177.0
6601,"National Stadium, Karachi",Islamabad United,Karachi Kings,18,4,163.0,8.732142857142858,5.0,37.0,177.0
6602,"National Stadium, Karachi",Islamabad United,Karachi Kings,18,5,163.0,8.654867256637168,5.0,37.0,177.0
6603,"National Stadium, Karachi",Islamabad United,Karachi Kings,18,6,164.0,8.631578947368421,5.0,37.0,177.0
6604,"National Stadium, Karachi",Islamabad United,Karachi Kings,19,1,165.0,8.608695652173912,5.0,37.0,177.0
6605,"National Stadium, Karachi",Islamabad United,Karachi Kings,19,2,169.0,8.741379310344827,5.0,37.0,177.0
6606,"National Stadium, Karachi",Islamabad United,Karachi Kings,19,3,175.0,8.974358974358974,5.0,37.0,177.0
6607,"National Stadium, Karachi",Islamabad United,Karachi Kings,19,4,176.0,8.949152542372882,5.0,37.0,177.0
6608,"National Stadium, Karachi",Islamabad United,Karachi Kings,19,5,177.0,8.92436974789916,5.0,37.0,177.0
6609,"National Stadium, Karachi",Islamabad United,Karachi Kings,19,6,177.0,8.850000000000001,4.0,37.0,177.0
6610,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,1,41.0,7.935483870967742,10.0,41.0,190.0
6611,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,2,45.0,8.4375,10.0,41.0,190.0
6612,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,3,46.0,8.363636363636363,10.0,41.0,190.0
6613,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,4,46.0,8.117647058823529,10.0,41.0,190.0
6614,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,5,50.0,8.571428571428571,10.0,41.0,190.0
6615,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,5,6,51.0,8.5,10.0,41.0,190.0
6616,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,1,51.0,8.27027027027027,10.0,41.0,190.0
6617,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,2,52.0,8.210526315789474,10.0,41.0,190.0
6618,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,3,53.0,8.153846153846153,10.0,41.0,190.0
6619,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,4,53.0,7.949999999999999,10.0,41.0,190.0
6620,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,5,54.0,7.902439024390244,10.0,41.0,190.0
6621,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,6,6,54.0,7.714285714285715,10.0,41.0,190.0
6622,"National Stadium, Karachi",Karachi Kings,Quetta Gladiators,7,1,55.0,7.674418604651163,10.0,41.0,190.0
